ticker,date,headline_after_tokenize,label,fore_volatility,true_volatility
601128,2019/3/19,上涨 大涨 强,0,0.025528657000000003,0.014868989
601128,2019/3/20,股份 强,0,0.021859765,0.013863963
601128,2019/3/21,强,0,0.025124633,0.020932613
601128,2019/3/29,银行板块 招商银行 张家港,0,0.024175036,0.057993028
601128,2019/3/4,亿元 逾 发布,1,0.007603996999999999,0.058461333
601128,2019/3/5,,1,0.014518372,0.063791205
601128,2019/3/7,A股 下降,1,0.024857439,0.018696652
601128,2019/4/10,银保监 获,0,0.025789562,0.02131074
601128,2019/4/11,A股 上市银行,0,0.030980783,0.020228128
601128,2019/4/15,银行板块 银行股 南京 兴业银行,0,0.026719192000000003,0.008348579
601128,2019/4/18,银行股,0,0.019699385,0.019332184
601128,2019/4/22,金融 行业,0,0.019663228,0.025341491
601128,2019/4/24,行业,0,0.019950799,0.027205397000000003
601128,2019/4/25,亿元 拟 银行板块 盈利 股份 一季度,0,0.022454709,0.020305491
601128,2019/4/26,金融 发布,0,0.022659214,0.022751841
601128,2019/4/29,贷款 快讯,0,0.030721587,0.014915002
601128,2019/4/3,金融,0,0.023735949,0.025505563
601128,2019/4/30,上市银行 盈利,0,0.027894152,0.015403909
601128,2019/4/4,A股,0,0.039905852,0.0148519
601128,2019/4/8,有限公司 银保监 银行股 南京 涨 股份 会 获 买,0,0.025116087,0.015428418
601128,2019/4/9,,0,0.024562712,0.025778515
601128,2019/5/15,A股 下降,0,0.024188711,0.013358207
601128,2019/5/20,新 上市银行 南京,0,0.023996292,0.011721058
601128,2019/5/21,贷款 上市银行 银行股 金融,0,0.026270398,0.018447566
601128,2019/5/23,上市银行,0,0.025095197000000003,0.017455253
601128,2019/5/24,,0,0.02334348,0.014785441000000003
601128,2019/5/27,银行股 逾 南京 银行板块 兴业银行,0,0.023562592,0.011023799
601128,2019/5/28,,0,0.024460746,0.003305677
601128,2019/5/29,下降 贷款 半年度 证券 行业,0,0.023063291,0.007196554
601128,2019/5/31,新 公司,0,0.022927387,0.027220558
601128,2019/5/8,,0,0.013538311,0.014346751
601128,2019/6/10,发行,0,0.017151191,0.019597059
601128,2019/6/13,亿元,0,0.013028566,0.024208211
601128,2019/6/14,,0,0.017349281,0.020514262
601128,2019/6/17,新 支行,0,0.01593957,0.02050339
601128,2019/6/18,,0,0.016665381,0.021305411
601128,2019/6/19,,0,0.020183511,0.020187543
601128,2019/6/20,银行板块 大涨 涨停,0,0.017959987,0.019021046
601128,2019/6/25,招商银行 大 上涨,0,0.017881191,0.017904023999999998
601128,2019/6/28,,0,0.022599913,0.00913873
601128,2019/6/4,,0,0.011731658,0.009996286
601128,2019/6/6,,0,0.017871271,0.015215847
601128,2019/7/1,上半年 上市银行 行业,0,0.017173894,0.00769337
601128,2019/7/10,数据 上市银行 大,0,0.015369107,0.009261215
601128,2019/7/12,,0,0.015717546000000002,0.008856663
601128,2019/7/15,金融,0,0.014024747,0.011946484
601128,2019/7/17,银保监 任职资格 核准 获,0,0.014042866,0.01218317
601128,2019/7/18,亿元 公告 发行 证券 行业,0,0.013910193,0.011343745
601128,2019/7/22,半年报 证券 行业,0,0.010927577,0.011170731
601128,2019/7/23,银行板块 获 证券 行业,0,0.013678294,0.011786041
601128,2019/7/24,发行,0,0.011653946,0.022278413
601128,2019/7/26,数据,0,0.014012596,0.027848357
601128,2019/7/29,银行板块,0,0.017804086,0.013665163
601128,2019/7/3,新 行业,0,0.011108523,0.024906818
601128,2019/7/30,会 行业,0,0.018955704,0.013272127
601128,2019/7/5,,0,0.016561561000000002,0.01461355
601128,2019/7/8,银保监 金融 行业,0,0.013318802,0.027379666
601128,2019/8/1,金融 公司 证券 行业,0,0.018413154,0.009246763
601128,2019/8/12,股东 银行股,0,0.015008207,0.005055592
601128,2019/8/13,银行股 近 买,0,0.014794036000000003,0.006619014
601128,2019/8/14,近 上市银行,0,0.014599619,0.006344393
601128,2019/8/15,大,0,0.012995238,0.00571255
601128,2019/8/19,南京 银行板块 会 上市银行 兴业银行,0,0.011647255,0.006960113
601128,2019/8/21,银行股,0,0.013201316,0.012181781
601128,2019/8/22,银行股 强,0,0.010894328,0.015170781
601128,2019/8/23,公司 证券,0,0.006766088000000001,0.014050915
601128,2019/8/26,董事会,0,0.007717864,0.015875703
601128,2019/8/27,亿元 公告 逾 非常 上半年 盈利 科技 半年报,0,0.013020081,0.013154751
601128,2019/8/28,下降 亿元 上半年 科技 半年报 金融 行业,0,0.021754757000000003,0.014077315
601128,2019/8/29,获,0,0.026528068,0.008323643
601128,2019/8/30,A股 张家港 大,0,0.017801385,0.01078668
601128,2019/8/7,近 盈利 上市银行 证券 行业,0,0.013315428,0.010674113
601128,2019/8/8,A股 逾 大涨,0,0.012652641,0.01120344
601128,2019/8/9,金融 南京 行业,0,0.013811356,0.008019321
601128,2019/9/10,,0,0.018521697,0.007342766999999998
601128,2019/9/11,行业,0,0.01356791,0.007949139000000001
601128,2019/9/12,,0,0.011247716,0.008199834
601128,2019/9/16,上市银行 盈利 近,0,0.009864205,0.01680776
601128,2019/9/17,科技,0,0.00894204,0.013558181
601128,2019/9/19,半年报,0,0.018809603,0.005198899999999999
601128,2019/9/2,中国 A股 下降 LPR 盈利 上市银行,0,0.009524159,0.022731814
601128,2019/9/20,,0,0.010553336000000002,0.02197788
601128,2019/9/23,亿元 上半年 股份 张家港 半年报 资金,0,0.031038039,0.029649406
601128,2019/9/24,有限公司 首次 公告 股份,0,0.012010838,0.039625603
601128,2019/9/26,A股 贷款 银行股 逾 拟 银行板块 快讯 企业 金融 上市银行 大 兴业银行,0,0.018371581,0.036866329
601128,2019/9/27,企业 银行板块 金融,0,0.015392188,0.0051637340000000006
601128,2019/9/3,A股 下降 上市银行 上半年,0,0.01830196,0.035555053
601128,2019/9/30,股东 数据 近,0,0.009352006,0.011774016000000002
601166,2019/10/10,有限公司 资金购买 使用闲置 理财 公告 钱袋子 近 股份 募集 罚 资金 理财产品 新 大 兴业银行,0,0.013862213,0.009070962
601166,2019/10/11,有限公司 下降 进展公告 近 募集 科技 金融 资金 罚 连续 进行现金管理 大 兴业银行,0,0.014241764,0.011064451
601166,2019/10/14,季报 遭 券商 大 两市 金融 行业 影响 兴业银行 下 资金 热情,0,0.014477978999999997,0.009740422
601166,2019/10/15,有限公司 银行股 药业 公告 进展公告 发行 股份 公司 理财产品 新 兴业银行,0,0.01408224,0.009667149
601166,2019/10/16,中国 有限公司 亿元 逾 涨 控股 股份 董事会 券商 兴业银行,0,0.01396275,0.009667309
601166,2019/10/17,股东 有限公司 使用 进展公告 股份 科技 企业 金融 理财产品 下 兴业银行,0,0.009812304,0.009936998
601166,2019/10/18,有限公司 银保监 中国 亿元 进展公告 三季度 近 募集 会 科技 股份 罚 金融 资金 董事会 进行现金管理 大 兴业银行,0,0.010633347,0.008042222
601166,2019/10/21,有限公司 银保监 公告 股份 会 科技 控股 公司 理财产品 部分 券商 兴业银行,0,0.011708247,0.005288995
601166,2019/10/22,亿元 影响 获 金融 新 资金 有限公司 公告 罚 银保监 进展公告 三季度 股份 会 募集 理财产品 部分 进行现金管理 兴业银行,0,0.010620894,0.005314661
601166,2019/10/23,股东 银保监 保险 A股 有限公司 理财 公告 拟 股份 会 募集 影响 进行现金管理 资金,0,0.01018268,0.008436972
601166,2019/10/24,中国 有限公司 资金购买 公告 募集 股份 企业 数据 资金 公司 理财产品 连续 兴业银行,0,0.009685394,0.008861678000000001
601166,2019/10/25,有限公司 公告 进展公告 理财 三季度 股份 公司 买 理财产品 部分 大 兴业银行,0,0.010386409,0.016931049
601166,2019/10/28,中国 有限公司 理财 公告 发行 遭 股份 部分 理财产品 新 兴业银行 季报,0,0.010174635,0.016395227
601166,2019/10/29,中国 下降 有限公司 资金购买 亿元 逾 公告 三季度 近 股份 募集 金融 理财产品 发布 大 证券 兴业银行 季报,0,0.009417774,0.0152034
601166,2019/10/30,股东 有限公司 亿元 理财 公告 三季度 钱袋子 盈利 股份 控股 资金 金融 大 兴业银行 季报,0,0.010389298,0.015355136
601166,2019/10/31,有限公司 下降 电力 三季度 发行 近 股份 企业 部分 发布 新 上市银行 大 兴业银行 季报,0,0.012672781,0.007871079
601166,2019/10/8,有限公司 公告 遭 股份 两市 数据 资金 共振 部分 大单 兴业银行 季报,0,0.013515892,0.008087607
601166,2019/10/9,有限公司 公告 LPR 股份 两市 理财产品 新 兴业银行,0,0.010672408,0.012663458999999998
601166,2019/11/1,有限公司 A股 银行股 资金购买 亿元 理财 公告 三季度 股份 募集 招商银行 公司 金融 行业 理财产品 上市银行 兴业银行 季报,0,0.014337069,0.009183415
601166,2019/11/11,中国 A股 下降 亿元 理财 支行 近 企业 资金 行业 上市银行 下 兴业银行,0,0.013082465,0.013562504
601166,2019/11/12,有限公司 公告 涨停 拟 支行 股份 科技 下滑 证券 兴业银行,0,0.010378882,0.013839713
601166,2019/11/13,中国 有限公司 逾 公告 南京 募集 金融 资金 兴业银行,0,0.013423167,0.019837179
601166,2019/11/14,中国 有限公司 股东 进展公告 股份 募集 科技 企业 资金 董事会 金融 理财产品 兴业银行,0,0.013326106,0.019393796
601166,2019/11/15,股东 股份 募集 资金 兴业银行,0,0.011884928,0.018495354
601166,2019/11/18,亿元 逾 公告 近 企业 金融 光大银行 上涨 兴业银行,0,0.014331662,0.015543201
601166,2019/11/19,有限公司 亿元 公告 拟 发行 股份 募集 金融 招商银行 理财产品 资金,0,0.012193607,0.015830773
601166,2019/11/20,有限公司 资金购买 银行股 贷款 使用 公告 中国 进展公告 新 股份 募集 招商银行 董事会 兴业银行 理财产品 连续 进行现金管理 资金,0,0.016390863000000002,0.009135446
601166,2019/11/21,有限公司 资金购买 使用 逾 亿元 公告 股份 董事会 部分 发布 兴业银行,0,0.01596874,0.009798829
601166,2019/11/22,下降 影响 获 新 有限公司 银行股 理财 公告 融资客 科技 公司 A股 贷款 银保监 三季度 股份 会 南京 理财产品 兴业银行,0,0.015672566000000002,0.009822945
601166,2019/11/25,有限公司 使用 亿元 公告 进展公告 股份 募集 资金 获 公司 理财产品 部分 进行现金管理 兴业银行,0,0.013620502,0.007256445
601166,2019/11/26,有限公司 下降 贷款 使用 银保监 公告 进展公告 拟 股份 控股 千亿 金融 公司 理财产品 兴业银行,0,0.015808851000000002,0.006116346
601166,2019/11/27,有限公司 公告 拟 募集 股份 资金 进行现金管理 兴业银行,0,0.015165149,0.006124039
601166,2019/11/28,中国 有限公司 股东 公告 发行 LPR 股份 企业 部分 大 兴业银行,0,0.014542655,0.005820855
601166,2019/11/29,有限公司 股东 使用 公告 进展公告 下 股份 募集 资金 获 大 兴业银行,0,0.021996718,0.011886073
601166,2019/11/4,中国 A股 银行股 批复 三季度 银行板块 涨 快讯 两市 企业 新 兴业银行 季报,0,0.016953516000000002,0.009145315
601166,2019/11/5,下降 亿元 强 招商银行 金融 资金 季报 有限公司 银行股 理财 公告 涨 科技 罚 公司 大 A股 逾 三季度 遭 股份 募集 两市 理财产品 上市银行 券商 兴业银行,0,0.009896506,0.008146999
601166,2019/11/6,有限公司 资金购买 理财 进展公告 公告 三季度 股份 募集 企业 资金 行业 理财产品 部分 进行现金管理 兴业银行,0,0.009578297,0.00657061
601166,2019/11/7,有限公司 贷款 使用 亿元 理财 公告 进展公告 发行 支行 股份 金融 公司 理财产品 新 证券 兴业银行,0,0.009877913,0.006084259
601166,2019/11/8,有限公司 银行股 进展公告 募集 股份 资金 进行现金管理 兴业银行,0,0.013095019,0.01140497
601166,2019/12/10,有限公司 亿元 公告 股份 科技 企业 招商银行 董事会 兴业银行 资金,0,0.007137718,0.010576283
601166,2019/12/11,有限公司 亿元 公告 ST 进展公告 近 新 股份 募集 数据 金融 公司 董事会 兴业银行 部分 连续 解盘 资金,0,0.013756501,0.009382705
601166,2019/12/12,有限公司 公告 近 股份 获 发布 兴业银行,0,0.013276944,0.00958805
601166,2019/12/13,股东 有限公司 使用 亿元 理财 公告 进展公告 控股 股份 企业 资金 获 金融 公司 理财产品 新 兴业银行,0,0.01237603,0.007220838
601166,2019/12/16,中国 有限公司 银保监 A股 批复 股份 理财产品 任职资格 核准 兴业银行,0,0.012100069,0.009417164
601166,2019/12/17,有限公司 股东 贷款 亿元 公告 支行 股份 科技 董事会 部分 兴业银行,0,0.012401158999999998,0.006369867
601166,2019/12/18,亿元 新 资金 有限公司 理财 公告 融资客 科技 公司 证券 银保监 钱袋子 股份 会 企业 中国 批复 理财产品 券商 兴业银行,0,0.012104476,0.006719956
601166,2019/12/19,中国 有限公司 亿元 理财 南京 进展公告 批复 公告 新 股份 募集 金融 资金 发布 任职资格 核准 大 兴业银行,0,0.014210638,0.005908293
601166,2019/12/2,新 兴业银行,0,0.010607127,0.008182363
601166,2019/12/20,亿元 发行 银行板块 金融 招商银行 资金 有限公司 理财 公告 融资客 科技 公司 大 银保监 贷款 股份 企业 中国 南京 批复 兴业银行,0,0.01179511,0.008043571999999999
601166,2019/12/23,亿元 股份 下滑 兴业银行 行业,0,0.011832685,0.00777845
601166,2019/12/24,有限公司 银行板块 公告 证券,0,0.011865556,0.00709494
601166,2019/12/25,发行 大 科技 省会 金融 获 券商 证券 兴业银行,0,0.011717338999999998,0.010252622
601166,2019/12/26,有限公司 理财 ST 进展公告 公告 遭 股份 募集 西水股份 企业 资金 仍处 新 兴业银行,0,0.011607292,0.010212681
601166,2019/12/27,有限公司 A股 亿元 公告 ST 八年 股份 西水股份 企业 董事会 理财产品 兴业银行,0,0.013461177,0.005898776999999999
601166,2019/12/3,股东 A股 有限公司 使用闲置 药业 公告 进展公告 股份 募集 资金 进行现金管理 兴业银行,0,0.011471511,0.011560956
601166,2019/12/30,中国 亿元 拟 数据 金融 资金 首次 解盘 券商 证券 兴业银行,0,0.010901713,0.010558562
601166,2019/12/31,使用 亿元 ST 发行 招商银行 金融 资金 有限公司 理财 公告 证券 上涨 股东 股份 会 募集 企业 资金购买 西水股份 理财产品 兴业银行,0,0.013359682,0.004570286
601166,2019/12/4,使用 亿元 ST 金融 资金 有限公司 公告 专项报告 银保监 贷款 使用闲置 逾 股份 募集 企业 六大 任职资格 批复 进行现金管理 兴业银行,0,0.013424498,0.010126852
601166,2019/12/5,有限公司 亿元 公告 股份 董事会 新 兴业银行,0,0.013430186,0.010502951000000002
601166,2019/12/6,有限公司 银保监 亿元 公告 批复 任职资格 支行 股份 募集 企业 发布 金融 资金 六大 新 核准 兴业银行,0,0.013219842,0.01172166
601166,2019/12/9,有限公司 亿元 公告 拟 三季度 近 股份 企业 董事会 部分 新 下 兴业银行,0,0.009762261,0.01648375
601166,2019/2/12,金融 兴业银行,0,0.022443552,0.007812531999999999
601166,2019/5/20,公司,0,0.013216498,0.008255008000000001
601166,2019/7/17,银行股 买,0,0.012479276,0.007025836999999999
601166,2019/7/18,有限公司 资金购买 使用闲置 使用 亿元 公告 股份 募集 西水股份 企业 罚 董事会 买 部分 理财产品 兴业银行,0,0.012322584,0.011008066
601166,2019/7/19,有限公司 使用闲置 公告 募集 强 企业 金融 罚 买 兴业银行 进行现金管理 资金,0,0.013271156,0.012806295
601166,2019/7/22,中国 股东 A股 拟 近 控股 强 科技 企业 半年报 公司 首次 行业 获 证券 兴业银行,0,0.012400896000000002,0.012704977
601166,2019/7/23,有限公司 银保监 A股 使用闲置 进展公告 遭 股份 会 募集 罚 行业 兴业银行 发布 进行现金管理 证券 资金,0,0.01230929,0.01299781
601166,2019/7/24,有限公司 贷款 亿元 公告 上半年 股份 强 企业 影响 公司 部分 新 兴业银行,0,0.01213672,0.017468462
601166,2019/7/25,有限公司 公告 发行 下 强 企业 金融 公司 罚 大 证券 资金,0,0.014291526,0.012157863
601166,2019/7/26,亿元 南京 逾 公告 三季度 发行 上半年 跨境 兴业银行 部分 证券 行业,0,0.013658492,0.012163148
601166,2019/7/29,有限公司 贷款 公告 进展公告 银行板块 LPR 股份 募集 金融 进行现金管理 资金,0,0.013778228,0.014032916
601166,2019/7/30,有限公司 贷款 理财 进展公告 银行板块 股份 科技 企业 兴业银行 部分 大 行业,0,0.013677604,0.006977221
601166,2019/7/31,银行股 亿元 公告 遭 股份 科技 企业 行业 公司 兴业银行 资金,0,0.014060588,0.009481607
601166,2019/8/1,有限公司 资金购买 中国 公告 进展公告 股份 募集 企业 获 理财产品 核准 兴业银行,0,0.01438691,0.012403688
601166,2019/8/12,股东 理财 科技 金融 公司 理财产品 新,0,0.014470921,0.010558515
601166,2019/8/13,有限公司 银行股 进展公告 发行 遭 近 盈利 股份 募集 金融 首次 买 兴业银行 理财产品 新 大 资金,0,0.015457823999999997,0.008422449
601166,2019/8/14,下降 亿元 上半年 资金 有限公司 理财 公告 专项报告 盈利 半年度 证券 股东 A股 募集 中国 西水股份 连续 上市银行 下 兴业银行,0,0.015513707,0.005322571
601166,2019/8/15,有限公司 逾 公告 理财 股份 部分 发布 大 兴业银行,0,0.014870212,0.005346544
601166,2019/8/16,有限公司 资金购买 理财 公告 专项报告 股份 募集 数据 资金 公司 半年度 理财产品 新 下 兴业银行,0,0.013990689,0.005129006
601166,2019/8/19,有限公司 A股 银行股 使用 南京 进展公告 涨停 发行 遭 银行板块 涨 金融 部分 兴业银行,0,0.013857544,0.015017749
601166,2019/8/2,有限公司 专项报告 股份 募集 科技 公司 半年度 兴业银行 资金,0,0.013174928999999998,0.009960512
601166,2019/8/20,亿元 银行板块 影响 首次 新 资金 有限公司 理财 公告 专项报告 LPR 公司 证券 行业 使用闲置 遭 募集 股份 董事会 资金购买 兴业银行,0,0.013868703,0.010338359
601166,2019/8/21,贷款 公告 发行 上半年 LPR 企业 金融 首次 发布 新 兴业银行,0,0.013400164,0.023424964
601166,2019/8/22,有限公司 公告 专项报告 股份 募集 罚 公司 资金 获 新 大 兴业银行,0,0.01308607,0.022631326
601166,2019/8/23,有限公司 专项报告 LPR 上半年 股份 募集 资金 公司 金融 兴业银行,0,0.013200614,0.02036375
601166,2019/8/26,有限公司 贷款 专项报告 LPR 上半年 募集 企业 半年报 资金 半年度 兴业银行,0,0.01339319,0.021615943
601166,2019/8/27,有限公司 亿元 专项报告 上半年 LPR 股份 募集 半年报 资金 董事会 半年度 兴业银行,0,0.013160766,0.020141394
601166,2019/8/28,亿元 发行 上半年 近 金融 首次 资金 有限公司 公告 LPR 盈利 大 行业 贷款 使用闲置 逾 股份 募集 半年报 六大 大单 资金购买 理财产品 部分 进行现金管理 兴业银行,0,0.01796338,0.01002506
601166,2019/8/29,亿元 发行 上半年 影响 获 资金 有限公司 公告 专项报告 盈利 公司 半年度 大 行业 A股 股份 募集 半年报 董事会 中国 上市银行 兴业银行,0,0.01606495,0.008366599
601166,2019/8/30,亿元 上半年 影响 首次 新 资金 有限公司 公告 专项报告 LPR 公司 大 证券 股东 A股 股份 会 募集 半年报 千亿 董事会 中国 部分 公开发行股票 下 兴业银行,0,0.012555733,0.015076116
601166,2019/8/5,亿元 拟 发行 金融 资金,0,0.014351648,0.01135267
601166,2019/8/6,有限公司 A股 南京 不减 专项报告 募集 资金 公司 兴业银行,0,0.014448102,0.015882621
601166,2019/8/7,中国 亿元 逾 拟 股份 新 大,0,0.014041768,0.017234146000000002
601166,2019/8/8,有限公司 亿元 公告 银行板块 股份 会 科技 企业 半年报 公司 买 理财产品 获 新 大 兴业银行,0,0.014838467,0.012428773999999998
601166,2019/8/9,中国 有限公司 贷款 逾 公告 理财 拟 股份 公司 董事会 新 兴业银行,0,0.015196862,0.008959101
601166,2019/9/10,有限公司 银行股 公告 股份 部分 大 证券 兴业银行,0,0.014820206,0.008910603000000001
601166,2019/9/11,理财 公告 金融 公司 发布 新 证券 兴业银行,0,0.015206735,0.007475504
601166,2019/9/12,股东 金融 公告 兴业银行,0,0.014747114,0.007904478000000001
601166,2019/9/16,股东 有限公司 使用闲置 资金购买 亿元 公告 ST 拟 股份 控股 募集 企业 资金 获 理财产品 新 兴业银行,0,0.014320456,0.007856344
601166,2019/9/17,中国 有限公司 亿元 理财 进展公告 普涨 股份 科技 金融 获 公司 理财产品 新 兴业银行,0,0.014469874,0.00510552
601166,2019/9/18,股东 有限公司 亿元 公告 进展公告 上半年 股份 企业 数据 金融 首次 新 兴业银行,0,0.014247525,0.004599061
601166,2019/9/19,有限公司 贷款 亿元 理财 公告 股份 募集 金融 公司 资金 理财产品 兴业银行,0,0.015830056000000002,0.0073824569999999985
601166,2019/9/2,A股 贷款 理财 上半年 新 连续 兴业银行,0,0.012028299,0.006802582
601166,2019/9/20,有限公司 中国 股份 控股 企业 资金 董事会 新 兴业银行,0,0.013595832,0.0076013309999999985
601166,2019/9/23,对比 亿元 发行 科技 影响 证券 兴业银行,0,0.013453893,0.008398972
601166,2019/9/24,中国 银行股 LPR 股份 企业 新 兴业银行,0,0.013177137,0.011649934
601166,2019/9/25,公告 股份 行业 新 兴业银行,0,0.012731716,0.011307439
601166,2019/9/26,有限公司 股东 银行股 贷款 理财 公告 拟 LPR 股份 科技 企业 金融 公司 部分 新 大 兴业银行,0,0.012669051,0.011985998
601166,2019/9/27,有限公司 南京 公告 进展公告 股份 募集 资金 发布 公开发行股票 进行现金管理 兴业银行,0,0.015755682,0.010754987
601166,2019/9/3,中国 下降 有限公司 亿元 公告 拟 不减 LPR 股份 金融 董事会 公司 部分 新 上市银行 兴业银行,0,0.012827718,0.012577125
601166,2019/9/30,有限公司 下降 贷款 公告 进展公告 发行 上半年 股份 科技 半年报 公司 兴业银行 季报,0,0.015622981,0.011814178
601169,2018/1/24,,0,0.009825393,0.01130022
601169,2018/1/25,,0,0.010714573,0.01261136
601169,2018/1/26,下降 使用 上市银行,0,0.010928378999999998,0.016433259
601169,2018/1/30,上市银行 大,0,0.017643828,0.012323562
601169,2018/10/30,三季度 亿元 季报,0,0.017651828999999997,0.008861181
601169,2018/10/31,季报,0,0.0131446,0.009166404
601169,2018/11/15,遭,0,0.01067618,0.007793808
601169,2018/11/23,发行,0,0.016555893000000002,0.008291325
601169,2018/11/6,招商银行 上市银行 季报,0,0.015768588,0.009807523
601169,2018/11/9,六大,0,0.009847524,0.004935854
601169,2018/12/10,中国 发行,0,0.009128479,0.006232271
601169,2018/12/12,下,0,0.008751679,0.007816940999999999
601169,2018/12/18,,0,0.008758936,0.007856321999999999
601169,2018/12/19,,0,0.009396221,0.007126635
601169,2018/12/26,有限公司 股份,0,0.009292476,0.008945807
601169,2018/12/27,公告,0,0.009148915,0.009327692
601169,2018/12/28,有限公司 公告 股份,0,0.010543392,0.00832312
601169,2018/12/4,有限公司 公告 股份,0,0.010147428,0.005288899999999999
601169,2018/12/5,,0,0.009593254,0.005698458000000001
601169,2018/12/6,金融,0,0.009860821,0.004747759
601169,2018/12/7,,0,0.011580055,0.01805659
601169,2018/2/1,,0,0.023515614,0.005953756
601169,2018/2/12,,0,0.016554349,0.010875142
601169,2018/2/6,银行板块 亿元,0,0.016703487,0.014710079
601169,2018/2/7,银行股 涨 兴业银行 快讯,0,0.013878618,0.005313719000000001
601169,2018/3/1,,0,0.007321586,0.002462725
601169,2018/3/12,A股,0,0.006595438,0.001641954
601169,2018/3/13,A股,0,0.006423598000000001,0.00332299
601169,2018/3/14,,0,0.013385971000000002,0.004446119
601169,2018/3/2,,0,0.010434231,0.006711307
601169,2018/3/29,资金,0,0.012950654,0.004080623
601169,2018/3/6,上市银行,0,0.008186124,0.010221674
601169,2018/4/10,,0,0.008367095,0.00794651
601169,2018/4/17,,0,0.009216714,0.008199052
601169,2018/4/2,,0,0.0092695,0.008964408
601169,2018/4/24,,0,0.01009223,0.004888502
601169,2018/4/26,一季度 亿元 公司,0,0.009624043,0.004316611
601169,2018/4/27,亿元 公司,0,0.008338919,0.009240417
601169,2018/4/9,,0,0.0077029759999999985,0.004934726
601169,2018/5/11,A股 公司 行业,0,0.009744829,0.0034013990000000003
601169,2018/5/2,上市银行,0,0.007547815,0.0043834270000000005
601169,2018/5/21,,0,0.007000234,0.008577314
601169,2018/5/25,,0,0.00688285,0.00930297
601169,2018/5/28,,0,0.006808816999999999,0.009186214
601169,2018/5/29,A股 上市银行 控股,0,0.009570312,0.003549327
601169,2018/5/3,亿元 ST,0,0.007636856,0.008908878
601169,2018/5/31,,0,0.00947972,0.00477344
601169,2018/5/4,,0,0.00822109,0.014922477
601169,2018/6/14,,0,0.008521576999999999,0.014009635
601169,2018/6/19,上市银行 亿元,0,0.011674151,0.005316237
601169,2018/6/20,券商,0,0.009895631,0.008964475
601169,2018/6/25,股份 ST,0,0.009705794,0.011243915
601169,2018/6/27,,0,0.00770221,0.008890439
601169,2018/6/5,公司 光大银行,0,0.012987458,0.012205311000000002
601169,2018/7/11,,0,0.012823022,0.011557696
601169,2018/7/12,,0,0.016314785,0.004828786
601169,2018/7/13,股份 资金,0,0.013849821000000002,0.012741332
601169,2018/7/17,A股 银行股 融资客 股份 罚,0,0.014649998,0.010656681
601169,2018/7/20,股东 大,0,0.016354623000000002,0.001258154
601169,2018/7/25,股东 A股 银行股 近 大,0,0.015660025,0.004191348
601169,2018/7/26,近 亿元 行业,0,0.010179273,0.01747892
601169,2018/7/3,控股,0,0.014363811,0.0068623830000000005
601169,2018/7/30,股东 亿元 大,0,0.013823889,0.005869442
601169,2018/7/31,,0,0.010523782,0.017342756
601169,2018/7/4,会,0,0.01071425,0.017399061
601169,2018/7/5,,0,0.01132408,0.020793653
601169,2018/7/6,亿元 银行板块 近 千亿 大单,0,0.011749137,0.008975773000000001
601169,2018/8/21,连续,0,0.011785879,0.007329321
601169,2018/8/23,,0,0.009537528,0.01097576
601169,2018/8/29,上半年 理财,0,0.013882142,0.00804334
601169,2018/8/3,,0,0.009607853,0.013504191
601169,2018/8/30,上半年 亿元 半年报,0,0.009956782,0.013001057
601169,2018/8/31,,0,0.010522032,0.019000906
601169,2018/9/27,中国,0,0.01028584,0.023001368
601169,2018/9/28,新 获,0,0.009188088,0.009244445
601169,2018/9/4,,0,0.011189016,0.003940493
601169,2018/9/6,拟 亿元,0,0.00890738,0.006686956
601169,2019/1/16,有限公司 公告 股份,0,0.008177287,0.009327469
601169,2019/1/2,公司,0,0.008477821,0.004780678
601169,2019/1/22,股东 控股 股份 部分,0,0.008202146,0.008771306
601169,2019/1/25,,0,0.008192175,0.008598275
601169,2019/1/31,支行 金融,0,0.007165299,0.009089012
601169,2019/10/10,罚,0,0.007369454,0.010225384
601169,2019/10/11,近 亿元,0,0.00725001,0.010687241
601169,2019/10/14,银行股 上涨 公告 证券 兴业银行,0,0.007932241999999999,0.007871992
601169,2019/10/15,有限公司 公告 进展公告 股份 募集 公司 六大 进行现金管理 资金,0,0.008454585,0.0069384
601169,2019/10/16,有限公司 进展公告 近 盈利 股份 募集 科技 进行现金管理 资金,0,0.008724085,0.006494446
601169,2019/10/17,有限公司 股东 公告 股份 募集 数据 金融 买 发布 下 资金,0,0.007985806,0.008231054
601169,2019/10/18,中国 上半年 行业,0,0.009079884,0.008731094
601169,2019/10/21,中国 遭 金融 公司 理财产品 新,0,0.008944522,0.007655785999999999
601169,2019/10/22,新 金融 亿元 买,0,0.008348753,0.007793289
601169,2019/10/23,有限公司 股份,0,0.008228435,0.008203598000000001
601169,2019/10/24,有限公司 使用 亿元 公告 进展公告 股份 募集 部分 新 进行现金管理 资金 季报,0,0.008617996,0.006280914
601169,2019/10/25,有限公司 涨停 进展公告 上半年 募集 股份 数据 进行现金管理 资金,0,0.008420996,0.007178937
601169,2019/10/28,企业 金融 逾 控股,0,0.008777756999999999,0.007142241999999998
601169,2019/10/29,有限公司 下降 亿元 三季度 股份,0,0.008446544,0.005998916
601169,2019/10/30,有限公司 下降 银行股 股份 获 证券 行业 季报,0,0.008215492,0.006831921
601169,2019/10/31,有限公司 逾 证券 季报,0,0.007181056,0.005104483
